Time,pH,Hydrogen,Total Gas,Temperature,Pressure,Radioactivity,Power,Reactor Safety,Injection of Air,Injection of Air Degree,Resin Overheat,Resin Overheat Degree,Fuel Element Failure,Fuel Element Failure Degree,Chemical Addition,Vent Gas
3056,12.401401808205721,0.0,39.84523867101757,502.91076367144876,2119.751610627688,1248.2075013285264,100.0,1,,,,,,,False,False
3057,12.39940180820572,0.0,39.84523867101757,502.1900825105633,2114.8612741788224,1248.2075013285264,100.0,1,,,,,,,False,False
3058,12.39740180820572,0.0,39.84523867101757,501.4633984857475,2109.9302040104294,1248.2075013285264,100.0,1,,,,,,,False,False
3059,12.395401808205719,0.0,39.84523867101757,500.73270338740144,2104.971915843081,1248.2075013285264,100.0,1,,,,,,,False,False
3060,12.393401808205718,0.0,39.84523867101757,500.0000000000001,2100.000000000001,1248.2075013285264,100.0,1,,,,,,,False,False
3061,12.391401808205718,0.0,39.84523867101757,499.26729661259884,2095.0280841569206,1248.2075013285264,100.0,1,,,,,,,False,False
3062,12.389401808205717,0.0,39.84523867101757,498.53660151425316,2090.069795989575,1248.2075013285264,100.0,1,,,,,,,False,False
3063,12.387401808205716,0.0,39.84523867101757,497.809917489437,2085.1387258211794,1248.2075013285264,100.0,1,,,,,,,False,False
3064,12.385401808205716,0.0,39.84523867101757,497.08923632855146,2080.248389372314,1248.2075013285264,100.0,1,,,,,,,False,False
3065,12.383401808205715,0.0,39.84523867101757,496.3765333685647,2075.4121907152607,1248.2075013285264,100.0,1,,,,,,,False,False
3066,12.381401808205714,0.0,39.84523867101757,495.67376207875105,2070.643385534382,1248.2075013285264,100.0,1,,,,,,,False,False
3067,12.379401808205714,0.0,39.84523867101757,494.982848706366,2065.955044793198,1248.2075013285264,100.0,1,,,,,,,False,False
3068,12.377401808205713,0.0,39.84523867101757,494.3056869969389,2061.3600189077997,1248.2075013285264,100.0,1,,,,,,,False,False
3069,12.375401808205712,0.0,39.84523867101757,493.64413300364635,2056.870902524743,1248.2075013285264,100.0,1,,,,,,,False,False
3070,12.373401808205712,1.6666666666666667,41.51190533768424,493.0000000000002,2060.2042358580766,1248.2075013285264,100.0,1,,,,,,,True,False
3071,12.371401808205711,3.3333333333333335,43.17857200435091,492.3750535097898,2063.53756919141,1248.2075013285264,100.0,1,,,,,,,True,False
3072,12.36940180820571,5.0,44.84523867101757,491.77100646790547,2066.8709025247435,1248.2075013285264,100.0,1,,,,,,,True,False
3073,12.36740180820571,6.666666666666667,46.51190533768424,491.18951452530257,2070.204235858077,1248.2075013285264,100.0,1,,,,,,,True,False
3074,12.365401808205709,8.333333333333334,48.17857200435091,490.6321715109762,2073.5375691914105,1248.2075013285264,100.0,1,,,,,,,True,False
3075,12.363401808205708,10.0,49.84523867101757,490.1005050633885,2076.870902524744,1248.2075013285264,100.0,1,,,,,,,True,False
3076,12.361401808205708,11.666666666666666,51.51190533768424,489.59597244331655,2080.2042358580775,1248.2075013285264,100.0,1,,,,,,,True,False
3077,12.359401808205707,13.333333333333332,53.17857200435091,489.11995653960264,2083.537569191411,1248.2075013285264,100.0,1,,,,,,,True,False
3078,12.357401808205706,14.999999999999998,54.84523867101757,488.6737620787509,2086.8709025247445,1248.2075013285264,100.0,1,,,,,,,True,False
3079,12.355401808205706,16.666666666666664,56.51190533768424,488.2586120487641,2090.204235858078,1248.2075013285264,100.0,1,,,,,,,True,False
3080,12.353401808205705,18.333333333333332,58.17857200435091,487.8756443470179,2093.5375691914114,1248.2075013285264,100.0,1,,,,,,,True,False
3081,12.351401808205704,20.0,59.84523867101757,487.525908661363,2096.870902524745,1248.2075013285264,100.0,1,,,,,,,True,False
3082,12.349401808205704,21.666666666666668,61.51190533768424,487.2103635930037,2100.2042358580784,1248.2075013285264,100.0,1,,,,,,,True,False
3083,12.347401808205703,23.333333333333336,63.17857200435091,486.92987402903924,2103.537569191412,1248.2075013285264,100.0,1,,,,,,,True,False
3084,12.345401808205702,25.000000000000004,64.84523867101758,486.68520877186785,2106.8709025247454,1248.2075013285264,100.0,1,,,,,,,True,False
3085,12.343401808205702,26.66666666666667,66.51190533768424,486.47703843195313,2110.204235858079,1248.2075013285264,100.0,1,,,,,,,True,False
3086,12.3414018082057,28.33333333333334,68.17857200435091,486.30593358972675,2113.5375691914123,1248.2075013285264,100.0,1,,,,,,,True,False
3087,12.3394018082057,30.000000000000007,69.84523867101758,486.1723632316681,2116.870902524746,1248.2075013285264,100.0,1,,,,,,,True,False
3088,12.3374018082057,31.666666666666675,71.51190533768425,486.0766934648442,2120.2042358580793,1248.2075013285264,100.0,1,,,,,,,True,False
3089,12.335401808205699,33.33333333333334,73.17857200435091,486.01918651343595,2123.537569191413,1248.2075013285264,100.0,1,,,,,,,True,False
3090,12.333401808205698,35.00000000000001,74.84523867101758,486.0,2126.8709025247463,1248.2075013285264,100.0,1,,,,,,,True,False
3091,12.331401808205698,36.66666666666667,76.51190533768424,486.01918651343595,2130.2042358580798,1248.2075013285264,100.0,1,,,,,,,True,False
3092,12.329401808205697,38.333333333333336,78.17857200435091,486.0766934648442,2133.5375691914132,1248.2075013285264,100.0,1,,,,,,,True,False
3093,12.327401808205696,40.0,79.84523867101758,486.17236323166804,2136.8709025247467,1248.2075013285264,100.0,1,,,,,,,True,False
3094,12.325401808205696,41.666666666666664,81.51190533768424,486.3059335897267,2140.20423585808,1248.2075013285264,100.0,1,,,,,,,True,False
3095,12.323401808205695,43.33333333333333,83.1785720043509,486.477038431953,2143.5375691914137,1248.2075013285264,100.0,1,,,,,,,True,False
3096,12.321401808205694,44.99999999999999,84.84523867101757,486.68520877186774,2146.870902524747,1248.2075013285264,100.0,1,,,,,,,True,False
3097,12.319401808205694,46.66666666666666,86.51190533768424,486.92987402903907,2150.2042358580807,1248.2075013285264,100.0,1,,,,,,,True,False
3098,12.317401808205693,48.33333333333332,88.1785720043509,487.21036359300354,2153.537569191414,1248.2075013285264,100.0,1,,,,,,,True,False
3099,12.315401808205692,49.999999999999986,89.84523867101755,487.5259086613628,2156.8709025247476,1248.2075013285264,100.0,1,,,,,,,True,False
3100,12.313401808205692,49.999999999999986,89.84523867101755,487.87564434701767,2156.8709025247476,1248.2075013285264,100.0,1,,,,,,,False,False
3101,12.31140180820569,49.84483567445503,89.69007434547261,488.2586120487639,2150.0436722007694,1248.2075013285264,100.0,1,,,,,,,False,False
3102,12.30940180820569,49.696535475662564,89.54177414668014,488.67376207875066,2143.498150825711,1248.2075013285264,100.0,1,,,,,,,False,False
3103,12.30740180820569,49.55575391849122,89.40099258950879,489.11995653960236,2137.265937195273,1248.2075013285264,100.0,1,,,,,,,False,False
3104,12.305401808205689,49.423102921888585,89.26834159290617,489.59597244331627,2131.3769703357275,1248.2075013285264,100.0,1,,,,,,,False,False
3105,12.303401808205688,49.29915024039847,89.14438891141604,490.10050506338814,2125.85939084038,1248.2075013285264,100.0,1,,,,,,,False,False
3106,12.301401808205688,49.184418090392604,89.02965676141018,490.63217151097587,2120.7394094860956,1248.2075013285264,100.0,1,,,,,,,False,False
3107,12.299401808205687,49.07938195204604,88.92462062306362,491.18951452530223,2116.041183638679,1248.2075013285264,100.0,1,,,,,,,False,False
3108,12.297401808205686,48.98446952800083,88.82970819901841,491.7710064679051,2111.7867019277337,1248.2075013285264,100.0,1,,,,,,,False,False
3109,12.295401808205686,48.900059839992544,88.74529851101012,492.37505350978944,2107.9956776417184,1248.2075013285264,100.0,1,,,,,,,False,False
3110,12.293401808205685,48.82648244543168,88.67172111644926,492.9999999999999,2104.685451262373,1248.2075013285264,100.0,1,,,,,,,False,False
3111,12.291401808205684,48.76401675700914,88.60925542802671,493.64413300364635,2101.8709025247454,1248.2075013285264,100.0,1,,,,,,,False,False
3112,12.289401808205684,48.712891449796125,88.5581301208137,494.3056869969385,2099.5643723545772,1248.2075013285264,100.0,1,,,,,,,False,False
3113,12.287401808205683,48.67328394200591,88.51852261302348,494.9828487063656,2097.7755949992384,1248.2075013285264,100.0,1,,,,,,,False,False
3114,12.285401808205682,48.6453199375372,88.49055860855478,495.67376207875066,2096.51164063149,1248.2075013285264,100.0,1,,,,,,,False,False
3115,12.283401808205682,48.62907302059948,88.47431169161705,496.3765333685647,2095.7768686676322,1248.2075013285264,100.0,1,,,,,,,False,False
3116,12.28140180820568,48.62456429508644,88.46980296610401,497.08923632855107,2095.5728920027987,1248.2075013285264,100.0,1,,,,,,,False,False
3117,12.27940180820568,48.63176206388576,88.47700073490334,497.80991748943654,2095.8985523267124,1248.2075013285264,100.0,1,,,,,,,False,False
3118,12.27740180820568,48.650581545952186,88.49582021696976,498.53660151425277,2096.74990664309,1248.2075013285264,100.0,1,,,,,,,False,False
3119,12.275401808205679,48.680884631693424,88.526123302711,499.2672966125988,2098.1202250753117,1248.2075013285264,100.0,1,,,,,,,False,False
3120,12.273401808205678,48.72247967998534,88.56771835100291,499.9999999999997,2099.999999999998,1248.2075013285264,100.0,1,,,,,,,False,False
3121,12.271401808205677,48.83259062027401,88.67782929129159,500.73270338740105,2104.9719158430785,1248.2075013285264,100.0,1,,,,,,,False,False
3122,12.269401808205677,48.94264791857104,88.78788658958861,501.46339848574706,2109.9302040104267,1248.2075013285264,100.0,1,,,,,,,False,False
3123,12.267401808205676,49.052347750895315,88.89758642191289,502.1900825105629,2114.8612741788193,1248.2075013285264,100.0,1,,,,,,,False,False
3124,12.265401808205675,49.16138524367198,89.00662391468956,502.91076367144836,2119.7516106276853,1248.2075013285264,100.0,1,,,,,,,False,False
3125,12.263401808205675,49.26945534607849,89.11469401709606,503.6234666314351,2124.5878092847383,1248.2075013285264,100.0,1,,,,,,,False,False
3126,12.261401808205674,49.37625372513011,89.2214923961477,504.32623792124923,2129.3566144656197,1248.2075013285264,100.0,1,,,,,,,False,False
3127,12.259401808205673,49.48147768057849,89.32671635159606,505.01715129363384,2134.044955206801,1248.2075013285264,100.0,1,,,,,,,False,False
3128,12.257401808205673,49.58482707639213,89.4300657474097,505.694313003061,2138.6399810921994,1248.2075013285264,100.0,1,,,,,,,False,False
3129,12.255401808205672,49.68600528529198,89.53124395630955,506.35586699635354,2143.129097475256,1248.2075013285264,100.0,1,,,,,,,False,False
3130,12.253401808205671,49.78472014254012,89.62995881355769,506.99999999999994,2147.4999999999995,1248.2075013285264,100.0,1,,,,,,,False,False
3131,12.25140180820567,49.88068490492069,89.72592357593827,507.6249464902101,2151.7407083264256,1248.2075013285264,100.0,1,,,,,,,False,False
3132,12.24940180820567,49.97361921062129,89.81885788163886,508.2289935320944,2155.839598967784,1248.2075013285264,100.0,1,,,,,,,False,False
3133,12.24740180820567,50.06325003551742,89.908488706535,508.8104854746976,2159.7854371497338,1248.2075013285264,100.0,1,,,,,,,False,False
3134,12.245401808205669,50.14931264119171,89.99455131220928,509.36782848902396,2163.5674076040914,1248.2075013285264,100.0,1,,,,,,,False,False
3135,12.243401808205668,50.23155150987954,90.0767901808971,509.89949493661146,2167.1751442127206,1248.2075013285264,100.0,1,,,,,,,False,False
3136,12.241401808205667,50.30972126143433,90.15495993245192,510.4040275566834,2170.5987584203513,1248.2075013285264,100.0,1,,,,,,,False,False
3137,12.239401808205667,50.38358754734433,90.2288262183619,510.88004346039753,2173.828866338412,1248.2075013285264,100.0,1,,,,,,,False,False
3138,12.237401808205666,50.452927916816364,90.29816658783393,511.32623792124923,2176.8566144656197,1248.2075013285264,100.0,1,,,,,,,False,False
3139,12.235401808205665,50.1735594101051,89.79816658783393,511.74138795123577,2175.65661446562,1248.2075013285264,100.0,1,,,,,,,False,True
3140,12.233401808205665,49.894190903393834,89.29816658783393,512.124355652982,2174.45661446562,1248.2075013285264,100.0,1,,,,,,,False,True
3141,12.231401808205664,49.61482239668257,88.79816658783393,512.4740913386371,2173.2566144656203,1248.2075013285264,100.0,1,,,,,,,False,True
3142,12.229401808205663,49.335453889971305,88.29816658783393,512.7896364069965,2172.0566144656204,1248.2075013285264,100.0,1,,,,,,,False,True
3143,12.227401808205663,49.05608538326004,87.79816658783393,513.0701259709607,2170.8566144656206,1248.2075013285264,100.0,1,,,,,,,False,True
3144,12.225401808205662,48.776716876548775,87.29816658783393,513.3147912281321,2169.656614465621,1248.2075013285264,100.0,1,,,,,,,False,True
3145,12.223401808205661,48.49734836983751,86.79816658783393,513.522961568047,2168.456614465621,1248.2075013285264,100.0,1,,,,,,,False,True
3146,12.22140180820566,48.217979863126246,86.29816658783393,513.6940664102732,2167.256614465621,1248.2075013285264,100.0,1,,,,,,,False,True
3147,12.21940180820566,47.93861135641498,85.79816658783393,513.8276367683319,2166.0566144656214,1248.2075013285264,100.0,1,,,,,,,False,True
3148,12.21740180820566,47.659242849703716,85.29816658783393,513.9233065351558,2164.8566144656215,1248.2075013285264,100.0,1,,,,,,,False,True
3149,12.215401808205659,47.37987434299245,84.79816658783393,513.980813486564,2163.6566144656217,1248.2075013285264,100.0,1,,,,,,,False,True
3150,12.213401808205658,47.10050583628119,84.29816658783393,514.0,2162.456614465622,1248.2075013285264,100.0,1,,,,,,,False,True
3151,12.211401808205657,46.82113732956992,83.79816658783393,513.9808134865641,2161.256614465622,1248.2075013285264,100.0,1,,,,,,,False,True
3152,12.209401808205657,46.54176882285866,83.29816658783393,513.9233065351558,2160.0566144656223,1248.2075013285264,100.0,1,,,,,,,False,True
3153,12.207401808205656,46.26240031614739,82.79816658783393,513.8276367683319,2158.8566144656224,1248.2075013285264,100.0,1,,,,,,,False,True
3154,12.205401808205655,45.98303180943613,82.29816658783393,513.6940664102733,2157.6566144656226,1248.2075013285264,100.0,1,,,,,,,False,True
3155,12.203401808205655,45.70366330272486,81.79816658783393,513.522961568047,2156.456614465623,1248.2075013285264,100.0,1,,,,,,,False,True
3156,12.201401808205654,45.4242947960136,81.29816658783393,513.3147912281322,2155.256614465623,1248.2075013285264,100.0,1,,,,,,,False,True
3157,12.199401808205653,45.14492628930233,80.79816658783393,513.0701259709608,2154.056614465623,1248.2075013285264,100.0,1,,,,,,,False,True
3158,12.197401808205653,44.86555778259107,80.29816658783393,512.7896364069966,2152.8566144656234,1248.2075013285264,100.0,1,,,,,,,False,True
3159,12.195401808205652,44.5861892758798,79.79816658783393,512.4740913386372,2151.6566144656235,1248.2075013285264,100.0,1,,,,,,,False,True
3160,12.193401808205651,44.30682076916854,79.29816658783393,512.1243556529822,2150.4566144656237,1248.2075013285264,100.0,1,,,,,,,False,True
3161,12.19140180820565,44.027452262457274,78.79816658783393,511.74138795123594,2149.256614465624,1248.2075013285264,100.0,1,,,,,,,False,True
3162,12.18940180820565,43.74808375574601,78.29816658783393,511.32623792124946,2148.056614465624,1248.2075013285264,100.0,1,,,,,,,False,True
3163,12.18740180820565,43.468715249034744,77.79816658783393,510.8800434603977,2146.8566144656243,1248.2075013285264,100.0,1,,,,,,,False,True
3164,12.185401808205649,43.18934674232348,77.29816658783393,510.4040275566836,2145.6566144656244,1248.2075013285264,100.0,1,,,,,,,False,True
3165,12.183401808205648,42.909978235612215,76.79816658783393,509.8994949366117,2144.4566144656246,1248.2075013285264,100.0,1,,,,,,,False,True
3166,12.181401808205647,42.63060972890095,76.29816658783393,509.36782848902425,2143.256614465625,1248.2075013285264,100.0,1,,,,,,,False,True
3167,12.179401808205647,42.351241222189685,75.79816658783393,508.8104854746979,2142.056614465625,1248.2075013285264,100.0,1,,,,,,,False,True
3168,12.177401808205646,42.07187271547842,75.29816658783393,508.2289935320947,2140.856614465625,1248.2075013285264,100.0,1,,,,,,,False,True
3169,12.175401808205645,41.792504208767156,74.79816658783393,507.6249464902107,2139.6566144656254,1248.2075013285264,100.0,1,,,,,,,False,True
3170,12.173401808205645,41.51313570205589,74.29816658783393,507.0000000000002,2138.4566144656255,1248.2075013285264,100.0,1,,,,,,,False,True
3171,12.171401808205644,41.233767195344626,73.79816658783393,506.3558669963538,2137.2566144656257,1248.2075013285264,100.0,1,,,,,,,False,True
3172,12.169401808205643,40.95439868863336,73.29816658783393,505.69431300306127,2136.056614465626,1248.2075013285264,100.0,1,,,,,,,False,True
3173,12.167401808205643,40.6750301819221,72.79816658783393,505.0171512936345,2134.856614465626,1248.2075013285264,100.0,1,,,,,,,False,True
3174,12.165401808205642,40.39566167521083,72.29816658783393,504.3262379212495,2133.6566144656263,1248.2075013285264,100.0,1,,,,,,,False,True
3175,12.163401808205641,40.11629316849957,71.79816658783393,503.62346663143546,2132.4566144656264,1248.2075013285264,100.0,1,,,,,,,False,True
3176,12.16140180820564,39.8369246617883,71.29816658783393,502.9107636714487,2131.2566144656266,1248.2075013285264,100.0,1,,,,,,,False,True
3177,12.15940180820564,39.55755615507704,70.79816658783393,502.19008251056357,2130.056614465627,1248.2075013285264,100.0,1,,,,,,,False,True
3178,12.15740180820564,39.27818764836577,70.29816658783393,501.4633984857474,2128.856614465627,1248.2075013285264,100.0,1,,,,,,,False,True
3179,12.155401808205639,38.99881914165451,69.79816658783393,500.7327033874014,2127.656614465627,1248.2075013285264,100.0,1,,,,,,,False,True
3180,12.153401808205638,38.71945063494324,69.29816658783393,500.00000000000006,2126.4566144656274,1248.2075013285264,100.0,1,,,,,,,False,True
3181,12.151401808205637,38.44008212823198,68.79816658783393,499.2672966125991,2125.2566144656275,1248.2075013285264,100.0,1,,,,,,,False,True
3182,12.149401808205637,38.16071362152071,68.29816658783393,498.5366015142531,2124.0566144656277,1248.2075013285264,100.0,1,,,,,,,False,True
3183,12.147401808205636,37.88134511480945,67.79816658783393,497.8099174894369,2122.856614465628,1248.2075013285264,100.0,1,,,,,,,False,True
3184,12.145401808205635,37.601976608098184,67.29816658783393,497.0892363285514,2121.656614465628,1248.2075013285264,100.0,1,,,,,,,False,True
3185,12.143401808205635,37.32260810138692,66.79816658783393,496.376533368565,2120.4566144656283,1248.2075013285264,100.0,1,,,,,,,False,True
3186,12.141401808205634,37.043239594675654,66.29816658783393,495.67376207875094,2119.2566144656284,1248.2075013285264,100.0,1,,,,,,,False,True
3187,12.139401808205633,36.76387108796439,65.79816658783393,494.9828487063659,2118.0566144656286,1248.2075013285264,100.0,1,,,,,,,False,True
3188,12.137401808205633,36.484502581253125,65.29816658783393,494.3056869969388,2116.856614465629,1248.2075013285264,100.0,1,,,,,,,False,True
3189,12.135401808205632,36.20513407454186,64.79816658783393,493.64413300364663,2115.656614465629,1248.2075013285264,100.0,1,,,,,,,False,True
3190,12.133401808205631,35.925765567830595,64.29816658783393,493.00000000000017,2114.456614465629,1248.2075013285264,100.0,1,,,,,,,False,True
3191,12.13140180820563,35.64639706111933,63.79816658783393,492.3750535097897,2113.2566144656294,1248.2075013285264,100.0,1,,,,,,,False,True
3192,12.12940180820563,35.367028554408066,63.29816658783393,491.7710064679057,2112.0566144656295,1248.2075013285264,100.0,1,,,,,,,False,True
3193,12.12740180820563,35.0876600476968,62.79816658783393,491.1895145253025,2110.8566144656297,1248.2075013285264,100.0,1,,,,,,,False,True
3194,12.125401808205629,34.808291540985536,62.29816658783393,490.6321715109761,2109.65661446563,1248.2075013285264,100.0,1,,,,,,,False,True
3195,12.123401808205628,34.52892303427427,61.79816658783393,490.10050506338837,2108.45661446563,1248.2075013285264,100.0,1,,,,,,,False,True
3196,12.121401808205627,34.249554527563006,61.29816658783393,489.5959724433167,2107.2566144656303,1248.2075013285264,100.0,1,,,,,,,False,True
3197,12.119401808205627,33.97018602085174,60.79816658783393,489.1199565396026,2106.0566144656304,1248.2075013285264,100.0,1,,,,,,,False,True
3198,12.117401808205626,33.69081751414048,60.29816658783393,488.6737620787508,2104.8566144656306,1248.2075013285264,100.0,1,,,,,,,False,True
3199,12.115401808205625,32.39631954490619,59.00366861859963,488.2586120487641,2020.326296045185,1248.2075013285264,100.0,1,,,,,,,False,False
3200,12.113401808205625,32.35805199023383,58.965401063927274,487.875644347018,2017.7275866404796,1248.2075013285264,100.0,1,,,,,,,False,False
3201,12.111401808205624,32.323146382362715,58.93049545605616,487.52590866136296,2015.3543802021059,1248.2075013285264,100.0,1,,,,,,,False,False
3202,12.109401808205623,32.29168716495015,58.89903623864359,487.21036359300365,2013.2131815239534,1248.2075013285264,100.0,1,,,,,,,False,False
3203,12.107401808205623,32.26375012861916,58.8710992023126,486.9298740290392,2011.309859482766,1248.2075013285264,100.0,1,,,,,,,False,False
3204,12.105401808205622,32.239402311130846,58.84675138482429,486.68520877186796,2009.6496309519612,1248.2075013285264,100.0,1,,,,,,,False,False
3205,12.103401808205621,32.21870191187477,58.82605098556821,486.47703843195313,2008.237046502539,1248.2075013285264,100.0,1,,,,,,,False,False
3206,12.10140180820562,32.20169821995268,58.809047293646124,486.30593358972675,2007.0759779302887,1248.2075013285264,100.0,1,,,,,,,False,False
3207,12.09940180820562,32.1884315552018,58.795780628895244,486.1723632316681,2006.1696076434619,1248.2075013285264,100.0,1,,,,,,,False,False
3208,12.09740180820562,32.178933221584124,58.786282295277566,486.0766934648442,2005.5204199400143,1248.2075013285264,100.0,1,,,,,,,False,False
3209,12.095401808205619,32.17322547245528,58.78057454614872,486.01918651343595,2005.1301941983156,1248.2075013285264,100.0,1,,,,,,,False,False
3210,12.093401808205618,32.17132148732,58.77867056101344,486.0,2005.0,1248.2075013285264,100.0,1,,,,,,,False,False
3211,12.091401808205617,32.173225359778996,58.78057443347244,486.01918651343595,2005.1301941983154,1248.2075013285264,100.0,1,,,,,,,False,False
3212,12.089401808205617,32.17893209647393,58.78628117016737,486.07669346484414,2005.5204199400139,1248.2075013285264,100.0,1,,,,,,,False,False
3213,12.087401808205616,32.1884276269408,58.79577670063424,486.17236323166804,2006.1696076434616,1248.2075013285264,100.0,1,,,,,,,False,False
3214,12.085401808205615,32.201688824386586,58.80903789808003,486.3059335897267,2007.0759779302882,1248.2075013285264,100.0,1,,,,,,,False,False
3215,12.083401808205615,32.21868353750811,58.826032611201555,486.47703843195296,2008.2370465025379,1248.2075013285264,100.0,1,,,,,,,False,False
3216,12.081401808205614,32.239370633574445,58.84671970726789,486.68520877186774,2009.6496309519598,1248.2075013285264,100.0,1,,,,,,,False,False
3217,12.079401808205613,32.26370005309312,58.87104912678656,486.9298740290391,2011.3098594827654,1248.2075013285264,100.0,1,,,,,,,False,False
3218,12.077401808205613,32.29161287647553,58.898961950168975,487.21036359300354,2013.2131815239527,1248.2075013285264,100.0,1,,,,,,,False,False
3219,12.075401808205612,32.32304140320575,58.93039047689919,487.5259086613627,2015.3543802021038,1248.2075013285264,100.0,1,,,,,,,False,False
3220,12.073401808205611,32.357909244099346,58.96525831779279,487.8756443470177,2017.7275866404775,1248.2075013285264,100.0,1,,,,,,,False,False
3221,12.07140180820561,32.39613142731266,59.0034805010061,488.25861204876395,2020.326296045184,1248.2075013285264,100.0,1,,,,,,,False,False
3222,12.06940180820561,32.43761451882833,59.044963592521775,488.6737620787507,2023.1433855343798,1248.2075013285264,100.0,1,,,,,,,False,False
3223,12.06740180820561,32.48225675819671,59.089605831890154,489.1199565396022,2026.1711336615863,1248.2075013285264,100.0,1,,,,,,,False,False
3224,12.065401808205609,32.52994821035631,59.13729728404975,489.5959724433163,2029.4012415796465,1248.2075013285264,100.0,1,,,,,,,False,False
3225,12.063401808205608,32.58057093438652,59.18792000807996,490.1005050633882,2032.8248557872773,1248.2075013285264,100.0,1,,,,,,,False,False
3226,12.061401808205607,32.63399917006383,59.24134824375727,490.6321715109759,2036.4325923959082,1248.2075013285264,100.0,1,,,,,,,False,False
3227,12.059401808205607,32.69009954309503,59.29744861678847,491.189514525302,2040.2145628502635,1248.2075013285264,100.0,1,,,,,,,False,False
3228,12.057401808205606,32.74873128988998,59.35608036358342,491.7710064679052,2044.1604010322137,1248.2075013285264,100.0,1,,,,,,,False,False
3229,12.055401808205605,32.80974650270838,59.41709557640182,492.3750535097895,2048.2592916735716,1248.2075013285264,100.0,1,,,,,,,False,False
3230,12.053401808205605,32.87299039597294,59.48033946966638,492.99999999999994,2052.5,1248.2075013285264,100.0,1,,,,,,,False,False
3231,12.051401808205604,32.93830159448092,59.54565066817436,493.64413300364606,2056.8709025247413,1248.2075013285264,100.0,1,,,,,,,False,False
3232,12.049401808205603,33.00551244417084,59.61286151786428,494.3056869969386,2061.3600189077974,1248.2075013285264,100.0,1,,,,,,,False,False
3233,12.047401808205603,33.074449346008024,59.681798419701465,494.9828487063657,2065.9550447931956,1248.2075013285264,100.0,1,,,,,,,False,False
3234,12.045401808205602,33.1449331134449,59.75228218713834,495.6737620787507,2070.64338553438,1248.2075013285264,100.0,1,,,,,,,False,False
3235,12.043401808205601,33.216779353786386,59.82412842747983,496.3765333685644,2075.4121907152585,1248.2075013285264,100.0,1,,,,,,,False,False
3236,12.0414018082056,33.289798873651115,59.89714794734456,497.0892363285512,2080.2483893723115,1248.2075013285264,100.0,1,,,,,,,False,False
3237,12.0394018082056,33.36379810856349,59.971147182256935,497.80991748943666,2085.1387258211776,1248.2075013285264,100.0,1,,,,,,,False,False
3238,12.0374018082056,33.43857957654418,60.04592865023762,498.5366015142528,2090.069795989573,1248.2075013285264,100.0,1,,,,,,,False,False
3239,12.035401808205599,33.513942355383826,60.12129142907727,499.2672966125985,2095.0280841569183,1248.2075013285264,100.0,1,,,,,,,False,False
3240,12.033401808205598,33.589682583093285,60.19703165678673,499.99999999999983,2099.9999999999986,1248.2075013285264,100.0,1,,,,,,,False,False
3241,12.031401808205597,33.66559398082007,60.27294305451351,500.7327033874011,2104.971915843079,1248.2075013285264,100.0,1,,,,,,,False,False
3242,12.029401808205597,33.74146839731178,60.34881747100522,501.4633984857468,2109.9302040104244,1248.2075013285264,100.0,1,,,,,,,False,False
3243,12.027401808205596,33.817096373789894,60.424445447483336,502.19008251056295,2114.86127417882,1248.2075013285264,100.0,1,,,,,,,False,False
3244,12.025401808205595,33.89226772787696,60.499616801570404,502.9107636714485,2119.7516106276857,1248.2075013285264,100.0,1,,,,,,,False,False
3245,12.023401808205595,33.96677215499971,60.57412122869315,503.62346663143524,2124.587809284739,1248.2075013285264,100.0,1,,,,,,,False,False
3246,12.021401808205594,34.040399845468116,60.64774891916156,504.3262379212489,2129.3566144656174,1248.2075013285264,100.0,1,,,,,,,False,False
3247,12.019401808205593,34.112942115214345,60.72029118890779,505.01715129363396,2134.0449552068017,1248.2075013285264,100.0,1,,,,,,,False,False
3248,12.017401808205593,34.18419204796275,60.791541121656195,505.69431300306104,2138.6399810922,1248.2075013285264,100.0,1,,,,,,,False,False
3249,12.015401808205592,34.253945146400966,60.86129422009441,506.3558669963536,2143.1290974752565,1248.2075013285264,100.0,1,,,,,,,False,False
3250,12.013401808205591,34.32199998972949,60.92934906342293,506.9999999999997,2147.4999999999977,1248.2075013285264,100.0,1,,,,,,,False,False
3251,12.01140180820559,34.38815889479137,60.99550796848481,507.62494649021016,2151.740708326426,1248.2075013285264,100.0,1,,,,,,,False,False
3252,12.00940180820559,34.452228577822005,61.05957765151545,508.22899353209453,2155.8395989677842,1248.2075013285264,100.0,1,,,,,,,False,False
3253,12.00740180820559,34.51402081372002,61.121369887413465,508.8104854746977,2159.785437149734,1248.2075013285264,100.0,1,,,,,,,False,False
3254,12.005401808205589,34.573353089619346,61.18070216331279,509.3678284890238,2163.56740760409,1248.2075013285264,100.0,1,,,,,,,False,False
3255,12.003401808205588,34.63004924944869,61.23739832314213,509.8994949366115,2167.175144212721,1248.2075013285264,100.0,1,,,,,,,False,False
3256,12.001401808205587,34.68394012609476,61.2912891997882,510.40402755668345,2170.5987584203517,1248.2075013285264,100.0,1,,,,,,,False,False
3257,11.999401808205587,34.73486415774514,61.342213231438585,510.8800434603976,2173.8288663384124,1248.2075013285264,100.0,1,,,,,,,False,False
3258,11.997401808205586,34.7826679849735,61.39001705866694,511.32623792124906,2176.856614465619,1248.2075013285264,100.0,1,,,,,,,False,False
